Panel Name,Panel ID,Version Number,Gene Name,Gene Status
Early onset dementia (encompassing fronto-temporal dementia and prion disease),55b6173522c1fc05fc7a1855,1.10,NHLRC1,Green
Early onset dementia (encompassing fronto-temporal dementia and prion disease),55b6173522c1fc05fc7a1855,1.10,NOTCH3,Green
Early onset dementia (encompassing fronto-temporal dementia and prion disease),55b6173522c1fc05fc7a1855,1.10,PRNP,Green
Early onset dementia (encompassing fronto-temporal dementia and prion disease),55b6173522c1fc05fc7a1855,1.10,PSEN1,Green
Early onset dementia (encompassing fronto-temporal dementia and prion disease),55b6173522c1fc05fc7a1855,1.10,PSEN2,Green
Early onset dementia (encompassing fronto-temporal dementia and prion disease),55b6173522c1fc05fc7a1855,1.10,TARDBP,Green
Early onset dementia (encompassing fronto-temporal dementia and prion disease),55b6173522c1fc05fc7a1855,1.10,TBK1,Green
Early onset dementia (encompassing fronto-temporal dementia and prion disease),55b6173522c1fc05fc7a1855,1.10,TYROBP,Green
Early onset dementia (encompassing fronto-temporal dementia and prion disease),55b6173522c1fc05fc7a1855,1.10,UBQLN2,Green
Early onset dementia (encompassing fronto-temporal dementia and prion disease),55b6173522c1fc05fc7a1855,1.10,VCP,Green
Early onset dementia (encompassing fronto-temporal dementia and prion disease),55b6173522c1fc05fc7a1855,1.10,C9orf72,Red
Early onset dementia (encompassing fronto-temporal dementia and prion disease),55b6173522c1fc05fc7a1855,1.10,CHCHD10,Red
Early onset dementia (encompassing fronto-temporal dementia and prion disease),55b6173522c1fc05fc7a1855,1.10,DCTN1,Red
Early onset dementia (encompassing fronto-temporal dementia and prion disease),55b6173522c1fc05fc7a1855,1.10,FUS,Red
Early onset dementia (encompassing fronto-temporal dementia and prion disease),55b6173522c1fc05fc7a1855,1.10,GBA,Red
Early onset dementia (encompassing fronto-temporal dementia and prion disease),55b6173522c1fc05fc7a1855,1.10,HNRNPA1,Red
Early onset dementia (encompassing fronto-temporal dementia and prion disease),55b6173522c1fc05fc7a1855,1.10,HTRA1,Red
Early onset dementia (encompassing fronto-temporal dementia and prion disease),55b6173522c1fc05fc7a1855,1.10,JPH3,Red
Early onset dementia (encompassing fronto-temporal dementia and prion disease),55b6173522c1fc05fc7a1855,1.10,SNCA,Red
Early onset dementia (encompassing fronto-temporal dementia and prion disease),55b6173522c1fc05fc7a1855,1.10,SNCB,Red
Early onset dementia (encompassing fronto-temporal dementia and prion disease),55b6173522c1fc05fc7a1855,1.10,TREM2,Red
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,ATM,Green
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,BRCA1,Green
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,BRCA2,Green
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,CDH1,Green
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,PALB2,Green
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,PTEN,Green
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,RAD51C,Green
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,RAD51D,Green
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,STK11,Green
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,TP53,Green
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,CHEK2,Amber
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,AR,Red
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,BARD1,Red
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,BRIP1,Red
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,EPCAM,Red
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,ESR1,Red
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,MLH1,Red
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,MSH2,Red
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,MSH6,Red
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,MUTYH,Red
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,NBN,Red
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,PMS2,Red
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,PPM1D,Red
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,RAD54L,Red
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,RRAS2,Red
Familial breast cancer,55b62bc422c1fc05fc7a1857,1.7,XRCC2,Red
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,ACAD9,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,ACADM,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,ACADVL,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,AGL,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,ALDOA,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,ANO5,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,CACNA1S,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,CAV3,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,CPT2,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,DMD,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,DYSF,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,ENO3,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,ETFA,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,ETFB,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,ETFDH,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,FKRP,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,FKTN,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,GAA,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,GBE1,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,GYG1,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,GYS1,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,HADHA,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,HADHB,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,ISCU,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,LAMP2,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,LDHA,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,LPIN1,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,PFKM,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,PGAM2,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,PGK1,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,PGM1,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,PHKA1,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,PHKB,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,POLG,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,POLG2,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,PRKAG2,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,PYGM,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,RBCK1,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,RRM2B,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,RYR1,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,SIL1,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,SLC22A5,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,SUCLA2,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,TK2,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,TSEN54,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,TSFM,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,TYMP,Green
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,AMPD1,Red
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,CPT1B,Red
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,CYP2C8,Red
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,FBP2,Red
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,OBSCN,Red
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,PHKG1,Red
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,SLC22A12,Red
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,SLC2A9,Red
Rhabdomyolysis and metabolic muscle disorders,55b63d7f22c1fc05fc7a185b,1.4,POLG1*,Red
Familial rhabdomyosarcoma,55b7337f22c1fc05fd2345ba,0.4,TP53,Green
Familial rhabdomyosarcoma,55b7337f22c1fc05fd2345ba,0.4,FOXO1,Red
Familial rhabdomyosarcoma,55b7337f22c1fc05fd2345ba,0.4,PAX3,Red
Familial rhabdomyosarcoma,55b7337f22c1fc05fd2345ba,0.4,PAX7,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ACTA1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ADAMTS10,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ADGRG6,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ANTXR2,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ASXL1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,B3GALNT2,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,B4GAT1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,CHAT,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,CHRNA1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,CHRNB1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,CHRND,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,CHRNE,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,CHRNG,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,CHST14,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,CNTNAP1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,COL12A1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,COL6A1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,COL6A2,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,COL6A3,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,COLQ,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,CRLF1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,DAG1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,DNM2,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,DOK7,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ECEL1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ERCC6,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ERCC8,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,EXOSC3,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,FAM20C,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,FBN2,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,FGFR2,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,FGFR3,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,FKBP10,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,FKRP,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,FKTN,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,FLNB,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,GBA,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,GBE1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,GLDN,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,GLE1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,GMPPB,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,HSPG2,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,IRF6,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ISPD,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,KAT6B,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,KLHL40,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,KLHL41,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,KLHL7,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,LAMA2,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,LARGE,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,LMOD3,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,MTM1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,MUSK,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,MYBPC1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,MYH2,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,MYH3,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,MYH7,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,MYH8,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,NALCN,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,NEB,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PEX1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PEX10,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PEX11B,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PEX12,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PEX13,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PEX14,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PEX16,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PEX19,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PEX2,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PEX26,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PEX3,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PEX5,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PEX6,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PEX7,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PFKM,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PIEZO2,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PLOD1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PLOD2,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,POMGNT1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,POMGNT2,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,POMK,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,POMT1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,POMT2,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,POR,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PRG4,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,RAPSN,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,RIPK4,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,RYR1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,SCARF2,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,SEPN1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,SKI,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,SLC5A7,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,SMAD3,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,SMAD4,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,TGFB2,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,TGFB3,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,TGFBR1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,TGFBR2,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,TMEM5,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,TNNI2,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,TNNT1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,TNNT3,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,TPM2,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,TPM3,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,TRPV4,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,TSEN54,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,UBA1,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,VIPAS39,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,VPS33B,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ZC4H2,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ZMPSTE24,Green
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,DPM2,Amber
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ERBB3,Amber
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ORAI1,Amber
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PIP5K1C,Amber
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,STIM1,Amber
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ABHD5,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ACADM,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ACADS,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ACADVL,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ADCY6,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ADSL,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,AGL,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,AGRN,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,AIMP1,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ALG14,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ALG2,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ANO5,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ANXA3,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ATP2A1,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,BAG3,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,BICD2,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,BIN1,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,CAPN3,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,CAV3,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,CCDC78,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,CFL2,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,CHCHD10,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,CHKB,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,CLCF1,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,CNTN1,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,COL4A1,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,COL4A2,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,COL9A3,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,CPT2,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,CRYAB,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,CTDP1,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,CUL4B,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,DES,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,DMD,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,DMPK,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,DNAJB6,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,DOLK,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,DPAGT1,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,DPM1,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,DPM3,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,DUX4,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,DYSF,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,EGR2,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,EMD,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ETFA,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ETFB,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ETFDH,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,FAM111B,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,FHL1,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,FKBP14,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,FLNC,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,GAA,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,GARS,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,GDAP1,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,GFER,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,GFPT1,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,GNE,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,GRN,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,HADH,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,HADHA,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,HADHB,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,HNRNPA1,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,HRAS,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,IBA57,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,IGHMBP2,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ISCU,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,ITGA7,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,KBTBD13,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,LAMP2,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,LDB3,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,LMNA,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,LPIN1,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,MATR3,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,MEGF10,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,MFN2,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,MICU1,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,MPZ,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,MT-TL1,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,MTMR1,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,MYF6,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,MYH14,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,MYOT,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,NEFL,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,NEK9,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PABPN1,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PI4KA,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PLEC,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PNPLA2,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,POLG,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PUS1,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,PYGM,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,RBCK1,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,RRM2B,Red
Arthrogryposis,55b75d5b22c1fc05fd2345c9,2.6,SCN4A,Red
